journey_id,storm_id,storm_name,system_status,lat,lon,max_sustained_wind,datetime,system_status_desc
90,AL172023,PHILIPPE,TS,17.1,-50.8,40,2023-09-26 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.2,-51.6,40,2023-09-27 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.4,-52.3,40,2023-09-27 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.5,-53.0,45,2023-09-27 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.8,-53.7,45,2023-09-27 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.1,-54.3,40,2023-09-28 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.5,-54.5,40,2023-09-28 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.7,-54.7,40,2023-09-28 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.6,-54.8,40,2023-09-28 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.5,-54.9,40,2023-09-29 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.4,-55.0,40,2023-09-29 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.2,-55.3,45,2023-09-29 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.0,-55.6,45,2023-09-29 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.6,-55.7,45,2023-09-30 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.2,-55.8,45,2023-09-30 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.8,-56.0,45,2023-09-30 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.4,-56.3,50,2023-09-30 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.1,-56.7,50,2023-10-01 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.0,-57.5,50,2023-10-01 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.0,-58.4,45,2023-10-01 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.2,-58.8,45,2023-10-01 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.5,-59.0,45,2023-10-02 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.8,-59.7,45,2023-10-02 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,16.9,-60.5,45,2023-10-02 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.3,-61.2,45,2023-10-02 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.6,-61.8,45,2023-10-02 22:45:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,17.6,-61.9,45,2023-10-03 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.1,-62.7,45,2023-10-03 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,18.6,-63.6,40,2023-10-03 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,19.1,-64.5,40,2023-10-03 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,19.5,-65.2,40,2023-10-04 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,20.2,-65.4,40,2023-10-04 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,21.2,-65.6,40,2023-10-04 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,22.2,-65.8,35,2023-10-04 18:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,23.1,-66.0,35,2023-10-05 00:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,24.0,-66.2,40,2023-10-05 06:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,25.1,-66.3,45,2023-10-05 12:00:00,Tropical Storm (34-63 knots)
90,AL172023,PHILIPPE,TS,26.4,-66.1,45,2023-10-05 18:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,15.6,-44.5,35,2023-09-28 06:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,16.9,-45.1,35,2023-09-28 12:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,17.7,-45.8,35,2023-09-28 18:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,18.2,-46.2,40,2023-09-29 00:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,18.6,-46.4,45,2023-09-29 06:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,19.1,-46.7,45,2023-09-29 12:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,19.8,-47.5,45,2023-09-29 18:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,20.2,-48.4,45,2023-09-30 00:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,20.5,-49.1,45,2023-09-30 06:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,21.0,-50.0,40,2023-09-30 12:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,22.1,-51.0,40,2023-09-30 18:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,23.0,-52.2,35,2023-10-01 00:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,23.8,-53.3,35,2023-10-01 06:00:00,Tropical Storm (34-63 knots)
90,AL182023,RINA,TS,24.8,-54.4,35,2023-10-01 12:00:00,Tropical Storm (34-63 knots)
92,AL072022,FIONA,EX,62.5,-57.0,35,2022-09-27 06:00:00,Extratropical Cyclone
92,AL072022,FIONA,EX,63.3,-55.0,35,2022-09-27 12:00:00,Extratropical Cyclone
92,AL092022,IAN,HU,21.8,-83.6,100,2022-09-27 06:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,22.2,-83.7,110,2022-09-27 08:30:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,22.6,-83.6,100,2022-09-27 12:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,23.5,-83.3,105,2022-09-27 18:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,24.4,-83.0,105,2022-09-28 00:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,24.6,-82.9,110,2022-09-28 02:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,25.2,-82.9,120,2022-09-28 06:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,26.0,-82.7,140,2022-09-28 12:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,26.6,-82.4,135,2022-09-28 18:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,26.7,-82.2,130,2022-09-28 19:05:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,26.8,-82.0,125,2022-09-28 20:35:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,27.2,-81.7,100,2022-09-29 00:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,27.7,-81.1,65,2022-09-29 06:00:00,Hurricane (>64 knots)
92,AL092022,IAN,TS,28.4,-80.6,60,2022-09-29 12:00:00,Tropical Storm (34-63 knots)
92,AL092022,IAN,HU,28.9,-80.1,65,2022-09-29 18:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,29.6,-79.4,70,2022-09-30 00:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,30.3,-79.1,75,2022-09-30 06:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,31.5,-79.0,75,2022-09-30 12:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,33.3,-79.2,70,2022-09-30 18:00:00,Hurricane (>64 knots)
92,AL092022,IAN,HU,33.3,-79.2,70,2022-09-30 18:05:00,Hurricane (>64 knots)
92,AL092022,IAN,EX,34.4,-79.3,50,2022-10-01 00:00:00,Extratropical Cyclone
92,AL132022,JULIA,TS,12.5,-72.1,35,2022-10-07 12:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,TS,12.8,-73.8,40,2022-10-07 18:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,TS,12.8,-75.5,45,2022-10-08 00:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,TS,12.7,-77.2,50,2022-10-08 06:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,TS,12.7,-78.9,55,2022-10-08 12:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,TS,12.6,-80.5,60,2022-10-08 18:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,HU,12.5,-82.0,65,2022-10-09 00:00:00,Hurricane (>64 knots)
92,AL132022,JULIA,HU,12.4,-83.3,75,2022-10-09 06:00:00,Hurricane (>64 knots)
92,AL132022,JULIA,HU,12.4,-83.6,75,2022-10-09 07:15:00,Hurricane (>64 knots)
92,AL132022,JULIA,HU,12.3,-84.7,65,2022-10-09 12:00:00,Hurricane (>64 knots)
92,AL132022,JULIA,TS,12.3,-86.2,45,2022-10-09 18:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,TS,12.6,-87.6,40,2022-10-10 00:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,TS,13.1,-88.8,35,2022-10-10 06:00:00,Tropical Storm (34-63 knots)
92,AL132022,JULIA,TS,13.6,-89.7,35,2022-10-10 11:00:00,Tropical Storm (34-63 knots)
92,AL142022,KARL,TS,19.6,-94.5,35,2022-10-11 18:00:00,Tropical Storm (34-63 knots)
94,AL012024,ALBERTO,DB,19.9,-92.7,35,2024-06-17 18:00:00,Disturbance
94,AL012024,ALBERTO,DB,20.4,-92.7,35,2024-06-18 00:00:00,Disturbance
94,AL012024,ALBERTO,DB,20.9,-92.7,35,2024-06-18 06:00:00,Disturbance
94,AL012024,ALBERTO,DB,21.5,-92.6,35,2024-06-18 12:00:00,Disturbance
94,AL012024,ALBERTO,DB,22.0,-92.6,35,2024-06-18 18:00:00,Disturbance
94,AL012024,ALBERTO,DB,22.3,-92.8,35,2024-06-19 00:00:00,Disturbance
94,AL012024,ALBERTO,DB,22.4,-93.5,35,2024-06-19 06:00:00,Disturbance
94,AL012024,ALBERTO,TS,22.1,-94.2,35,2024-06-19 12:00:00,Tropical Storm (34-63 knots)
94,AL012024,ALBERTO,TS,21.8,-94.8,40,2024-06-19 18:00:00,Tropical Storm (34-63 knots)
94,AL012024,ALBERTO,TS,21.5,-95.5,45,2024-06-20 00:00:00,Tropical Storm (34-63 knots)
94,AL012024,ALBERTO,TS,22.0,-96.7,45,2024-06-20 06:00:00,Tropical Storm (34-63 knots)
94,AL012024,ALBERTO,TS,22.4,-97.8,45,2024-06-20 09:00:00,Tropical Storm (34-63 knots)
94,AL012024,ALBERTO,TS,22.4,-98.8,35,2024-06-20 12:00:00,Tropical Storm (34-63 knots)
94,AL022024,BERYL,TS,9.2,-43.1,35,2024-06-29 00:00:00,Tropical Storm (34-63 knots)
94,AL022024,BERYL,TS,9.5,-45.2,45,2024-06-29 06:00:00,Tropical Storm (34-63 knots)
94,AL022024,BERYL,TS,9.7,-47.0,55,2024-06-29 12:00:00,Tropical Storm (34-63 knots)
94,AL022024,BERYL,TS,9.9,-48.7,60,2024-06-29 18:00:00,Tropical Storm (34-63 knots)
94,AL022024,BERYL,HU,10.1,-50.5,70,2024-06-30 00:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,10.4,-52.3,85,2024-06-30 06:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,10.5,-54.0,100,2024-06-30 12:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,10.9,-55.7,115,2024-06-30 18:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,11.2,-57.3,110,2024-07-01 00:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,11.5,-59.0,100,2024-07-01 06:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,12.0,-60.6,115,2024-07-01 12:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,12.5,-61.5,120,2024-07-01 15:20:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,12.8,-62.3,130,2024-07-01 18:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,13.5,-64.1,140,2024-07-02 00:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,14.3,-65.9,145,2024-07-02 06:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,14.8,-67.2,145,2024-07-02 09:45:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,15.0,-67.9,140,2024-07-02 12:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,15.6,-69.9,135,2024-07-02 18:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,16.0,-71.8,130,2024-07-03 00:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,16.3,-73.5,125,2024-07-03 06:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,16.8,-75.3,125,2024-07-03 12:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,17.3,-76.8,120,2024-07-03 18:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,17.8,-78.3,115,2024-07-04 00:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,18.3,-80.0,105,2024-07-04 06:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,18.8,-81.8,95,2024-07-04 12:00:00,Hurricane (>64 knots)
94,AL022024,BERYL,HU,19.3,-83.4,90,2024-07-04 18:00:00,Hurricane (>64 knots)
94,AL032024,CHRIS,TS,19.9,-96.0,35,2024-07-01 00:00:00,Tropical Storm (34-63 knots)
94,AL032024,CHRIS,TS,19.9,-96.5,40,2024-07-01 03:00:00,Tropical Storm (34-63 knots)
103,AL012022,ALEX,DB,21.9,-87.1,35,2022-06-03 06:00:00,Disturbance
103,AL012022,ALEX,DB,22.2,-86.9,35,2022-06-03 12:00:00,Disturbance
103,AL012022,ALEX,DB,22.8,-86.3,35,2022-06-03 18:00:00,Disturbance
103,AL012022,ALEX,DB,23.9,-85.1,35,2022-06-04 00:00:00,Disturbance
103,AL012022,ALEX,DB,25.0,-83.7,35,2022-06-04 06:00:00,Disturbance
103,AL012022,ALEX,DB,26.2,-82.0,35,2022-06-04 12:00:00,Disturbance
103,AL012022,ALEX,DB,27.2,-80.4,40,2022-06-04 18:00:00,Disturbance
103,AL012022,ALEX,TS,28.0,-78.8,40,2022-06-05 00:00:00,Tropical Storm (34-63 knots)
103,AL012022,ALEX,TS,28.8,-77.2,45,2022-06-05 06:00:00,Tropical Storm (34-63 knots)
103,AL012022,ALEX,TS,29.9,-75.0,50,2022-06-05 12:00:00,Tropical Storm (34-63 knots)
103,AL012022,ALEX,TS,31.0,-72.5,60,2022-06-05 18:00:00,Tropical Storm (34-63 knots)
103,AL012022,ALEX,TS,32.1,-70.2,60,2022-06-06 00:00:00,Tropical Storm (34-63 knots)
103,AL012022,ALEX,TS,33.0,-67.8,55,2022-06-06 06:00:00,Tropical Storm (34-63 knots)
103,AL012022,ALEX,LO,33.8,-65.2,55,2022-06-06 12:00:00,Low (not tropical/subtropical/extratropical)
103,AL012022,ALEX,LO,34.7,-62.2,50,2022-06-06 18:00:00,Low (not tropical/subtropical/extratropical)
104,AL182024,RAFAEL,HU,24.4,-87.6,105,2024-11-08 06:00:00,Hurricane (>64 knots)
104,AL182024,RAFAEL,HU,24.4,-88.4,95,2024-11-08 12:00:00,Hurricane (>64 knots)
104,AL182024,RAFAEL,HU,24.6,-89.1,80,2024-11-08 18:00:00,Hurricane (>64 knots)
104,AL182024,RAFAEL,HU,24.7,-89.7,65,2024-11-09 00:00:00,Hurricane (>64 knots)
104,AL182024,RAFAEL,TS,24.8,-90.5,55,2024-11-09 06:00:00,Tropical Storm (34-63 knots)
104,AL182024,RAFAEL,TS,25.0,-91.2,50,2024-11-09 12:00:00,Tropical Storm (34-63 knots)
104,AL182024,RAFAEL,TS,25.3,-91.5,45,2024-11-09 18:00:00,Tropical Storm (34-63 knots)
104,AL182024,RAFAEL,TS,25.6,-91.7,40,2024-11-10 00:00:00,Tropical Storm (34-63 knots)
104,AL182024,RAFAEL,TS,25.9,-91.9,35,2024-11-10 06:00:00,Tropical Storm (34-63 knots)
104,AL182024,RAFAEL,LO,26.1,-91.9,35,2024-11-10 12:00:00,Low (not tropical/subtropical/extratropical)
104,AL192024,SARA,TS,15.8,-82.2,35,2024-11-14 12:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,15.8,-83.1,35,2024-11-14 18:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,15.7,-84.0,40,2024-11-15 00:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,15.8,-84.3,40,2024-11-15 01:20:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.0,-85.0,40,2024-11-15 06:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.1,-85.6,45,2024-11-15 12:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.1,-86.1,45,2024-11-15 18:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.1,-86.1,45,2024-11-16 00:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.2,-86.2,40,2024-11-16 06:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.2,-86.4,40,2024-11-16 12:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.3,-86.8,35,2024-11-16 18:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.4,-87.1,35,2024-11-17 00:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.5,-87.5,35,2024-11-17 06:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,16.8,-87.9,35,2024-11-17 12:00:00,Tropical Storm (34-63 knots)
104,AL192024,SARA,TS,17.0,-88.3,35,2024-11-17 14:00:00,Tropical Storm (34-63 knots)
106,AL082023,FRANKLIN,EX,40.1,-19.4,35,2023-09-06 06:00:00,Extratropical Cyclone
106,AL082023,FRANKLIN,EX,41.3,-17.7,40,2023-09-06 12:00:00,Extratropical Cyclone
106,AL082023,FRANKLIN,EX,43.3,-16.5,45,2023-09-06 18:00:00,Extratropical Cyclone
106,AL082023,FRANKLIN,EX,45.4,-16.0,50,2023-09-07 00:00:00,Extratropical Cyclone
106,AL082023,FRANKLIN,EX,46.8,-16.1,50,2023-09-07 06:00:00,Extratropical Cyclone
106,AL082023,FRANKLIN,EX,47.7,-16.3,45,2023-09-07 12:00:00,Extratropical Cyclone
106,AL082023,FRANKLIN,EX,48.5,-16.5,40,2023-09-07 18:00:00,Extratropical Cyclone
106,AL082023,FRANKLIN,EX,48.5,-17.2,35,2023-09-08 00:00:00,Extratropical Cyclone
106,AL102023,IDALIA,EX,42.6,-61.4,35,2023-09-06 06:00:00,Extratropical Cyclone
106,AL102023,IDALIA,EX,42.6,-62.0,35,2023-09-06 12:00:00,Extratropical Cyclone
106,AL102023,IDALIA,EX,42.6,-62.8,35,2023-09-06 18:00:00,Extratropical Cyclone
106,AL132023,LEE,TS,13.5,-43.9,55,2023-09-06 06:00:00,Tropical Storm (34-63 knots)
106,AL132023,LEE,TS,14.0,-45.0,60,2023-09-06 12:00:00,Tropical Storm (34-63 knots)
106,AL132023,LEE,HU,14.6,-46.1,65,2023-09-06 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,15.1,-47.1,70,2023-09-07 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,15.6,-48.2,75,2023-09-07 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,16.1,-49.4,85,2023-09-07 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,16.6,-50.7,105,2023-09-07 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,17.0,-51.8,135,2023-09-08 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,17.5,-53.0,145,2023-09-08 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,17.9,-54.1,135,2023-09-08 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,18.5,-55.1,125,2023-09-08 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,19.0,-56.0,105,2023-09-09 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,19.5,-57.0,100,2023-09-09 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,20.0,-57.9,100,2023-09-09 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,20.4,-58.8,95,2023-09-09 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,20.8,-59.5,85,2023-09-10 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,21.2,-60.2,90,2023-09-10 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,21.5,-60.8,95,2023-09-10 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,21.9,-61.4,105,2023-09-10 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,22.3,-61.9,105,2023-09-11 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,22.8,-62.5,105,2023-09-11 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,23.2,-63.2,105,2023-09-11 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,23.5,-63.9,100,2023-09-11 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,23.7,-64.5,100,2023-09-12 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,23.9,-65.1,100,2023-09-12 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,24.1,-65.7,100,2023-09-12 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,24.5,-66.2,100,2023-09-12 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,24.9,-66.6,100,2023-09-13 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,25.3,-66.9,100,2023-09-13 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,26.0,-67.2,95,2023-09-13 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,26.8,-67.6,90,2023-09-13 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,27.6,-67.8,90,2023-09-14 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,28.5,-68.0,85,2023-09-14 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,29.8,-68.2,80,2023-09-14 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,31.1,-68.3,75,2023-09-14 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,32.1,-67.8,75,2023-09-15 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,33.6,-67.6,75,2023-09-15 06:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,35.1,-67.1,75,2023-09-15 12:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,37.1,-66.7,75,2023-09-15 18:00:00,Hurricane (>64 knots)
106,AL132023,LEE,HU,38.7,-65.9,75,2023-09-16 00:00:00,Hurricane (>64 knots)
106,AL132023,LEE,EX,40.9,-66.0,70,2023-09-16 06:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,42.7,-66.3,65,2023-09-16 12:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,43.8,-66.4,55,2023-09-16 18:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,44.3,-66.3,55,2023-09-16 20:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,44.7,-66.2,55,2023-09-17 00:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,45.9,-64.8,50,2023-09-17 06:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,47.3,-63.0,40,2023-09-17 12:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,48.6,-60.1,40,2023-09-17 18:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,50.7,-57.9,35,2023-09-18 00:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,51.7,-53.2,35,2023-09-18 06:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,52.6,-48.6,40,2023-09-18 12:00:00,Extratropical Cyclone
106,AL132023,LEE,EX,53.0,-42.0,40,2023-09-18 18:00:00,Extratropical Cyclone
106,AL142023,MARGOT,TS,16.0,-27.3,35,2023-09-07 18:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,16.5,-28.6,35,2023-09-08 00:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,17.1,-30.1,35,2023-09-08 06:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,17.8,-31.8,35,2023-09-08 12:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,18.5,-33.6,35,2023-09-08 18:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,19.1,-35.1,35,2023-09-09 00:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,19.7,-36.4,40,2023-09-09 06:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,20.2,-37.5,40,2023-09-09 12:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,20.7,-38.3,40,2023-09-09 18:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,21.2,-38.9,45,2023-09-10 00:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,21.8,-39.4,45,2023-09-10 06:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,22.5,-39.8,45,2023-09-10 12:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,23.3,-40.0,50,2023-09-10 18:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,24.0,-40.0,55,2023-09-11 00:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,24.7,-40.0,55,2023-09-11 06:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,TS,25.5,-40.0,60,2023-09-11 12:00:00,Tropical Storm (34-63 knots)
106,AL142023,MARGOT,HU,26.4,-39.9,65,2023-09-11 18:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,27.5,-39.6,70,2023-09-12 00:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,28.6,-39.4,75,2023-09-12 06:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,29.8,-39.3,75,2023-09-12 12:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,31.0,-39.4,75,2023-09-12 18:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,32.1,-39.6,75,2023-09-13 00:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,33.0,-39.9,80,2023-09-13 06:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,33.7,-40.3,80,2023-09-13 12:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,34.4,-40.6,75,2023-09-13 18:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,35.1,-40.7,75,2023-09-14 00:00:00,Hurricane (>64 knots)
106,AL142023,MARGOT,HU,35.8,-40.5,70,2023-09-14 06:00:00,Hurricane (>64 knots)
