from_port_name,from_port_uuid,from_port_unlocode,from_port_lon,from_port_lat,to_port_name,to_port_uuid,to_port_unlocode,to_port_lon,to_port_lat,route_index,lat,lon,total_dist_nm
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,55,41.2228,-64.633,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,56,40.7356,-65.7532,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,57,40.268,-66.667,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,58,40.0,-67.1909,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,59,39.2697,-68.6184,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,60,39.1806,-68.7924,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,61,38.9509,-69.2414,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,62,38.8822,-69.3757,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,63,38.7809,-69.5737,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,64,38.2606,-70.5906,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,65,38.2153,-70.6674,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,66,38.0287,-70.9836,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,67,37.8712,-71.2506,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,68,37.6798,-71.575,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,69,37.5576,-71.7821,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,70,37.4735,-71.9247,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,71,37.4583,-71.9503,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,72,37.1,-72.5576,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,73,36.4771,-73.6135,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,74,36.3566,-73.8176,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,75,36.3359,-73.8528,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,76,35.8364,-74.4207,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,77,35.8202,-74.4391,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,78,35.7746,-74.4909,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,79,35.5844,-74.7072,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,80,35.5093,-74.7926,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,81,35.3997,-74.9172,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,82,35.2318,-75.1081,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,83,35.0851,-75.3771,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,84,35.0301,-75.478,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,85,34.794,-75.7745,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,86,34.63,-76.0644,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,87,34.2168,-76.264,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,88,33.7123,-77.0297,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,89,33.7089,-77.035,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,90,33.1436,-77.8929,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,91,32.9347,-78.1343,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,92,32.6892,-78.6433,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,93,32.5107,-78.8747,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,94,32.2439,-79.2207,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,95,31.9811,-79.79,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,96,31.7801,-79.9246,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,97,31.6806,-80.0292,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,98,32.10071,-81.1017,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,0,53.55088,8.548876,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,1,53.5589,8.5367,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,2,53.9,8.25,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,3,54.288,7.1488,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,4,54.7649,5.7952999999999975,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,5,54.9603,5.2407,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,6,54.9609,5.239,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,7,55.3049,4.2627,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,8,55.4414,3.8752,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,9,55.7068,3.1218,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,10,55.8457,2.7276,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,11,56.3304,1.352,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,12,57.3,-1.4,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,13,57.664,-1.746,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,14,58.6042,-2.9081,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,15,58.6044,-2.9083,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,16,58.6045,-2.9088,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,17,58.7,-3.3333,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,18,58.7,-4.7995,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,19,58.7,-5.2,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,20,58.6762,-5.7205,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,21,58.6761,-5.7229,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,22,58.6761,-5.7232,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,23,58.6411,-6.4895,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,24,58.543,-8.637,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,25,58.4746,-10.1362,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,26,58.3967,-11.8419,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,27,58.3925,-11.9323,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,28,58.3696,-12.4344,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,29,57.9468,-16.517,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,30,57.8239,-17.7043,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,31,57.6957,-18.9419,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,32,57.6424,-19.4569,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,33,57.5528,-20.0021,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,34,56.9834,-23.4656,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,35,56.5442,-26.1369,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,36,56.4943,-26.3543,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,37,55.657,-30.0037,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,38,55.1102,-32.387,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,39,54.5246,-34.3425,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,40,53.8977,-36.4357,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,41,53.8077,-36.736,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,42,53.3802,-38.1634,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,43,52.6905,-40.0023,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,44,51.9793,-41.8983,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,45,51.3939,-43.459,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,46,50.0,-46.5152,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,47,49.1892,-48.293,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,48,48.8991,-48.8281,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,49,48.2632,-50.001,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,50,46.8,-52.7,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,51,46.1,-54.0,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,52,45.0,-55.0,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,53,42.9936,-60.5618,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,54,41.8046,-63.2954,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,55,41.2228,-64.633,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,56,40.7356,-65.7532,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,57,40.268,-66.667,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,58,40.0,-67.1909,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,59,39.2697,-68.6184,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,60,39.1806,-68.7924,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,61,38.9509,-69.2414,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,62,38.8822,-69.3757,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,63,38.7809,-69.5737,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,64,38.2606,-70.5906,9564.7493
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,GALVESTON,23b92724-0ffb-f4a4-9bb0-43600fd4af12,USGLS,-94.79931,29.31004,65,38.2153,-70.6674,9564.7493
